customer_ID,day,state,location,group_size,homeowner,car_age,car_value,risk_factor,age_oldest,age_youngest,married_couple,C_previous,duration_previous,A,B,C,D,E,F,G,cost,total_shopping_pts,cost_mean,cost_min,cost_max,cost_std,unique_cost_count,cost_change_amount,A_nunique,B_nunique,C_nunique,D_nunique,E_nunique,F_nunique,G_nunique,A_n_changes,B_n_changes,C_n_changes,D_n_changes,E_n_changes,F_n_changes,G_n_changes,hour
10006551,3,MD,13464,2,1,22,d,4.0,47,21,0,2.0,4.0,0,1,2,3,0,0,4,660,2,663.0,660,666,4.242640687119285,2,-6,1,2,2,2,1,1,1,0,1,1,1,0,0,0,15
10006552,0,FL,11818,2,1,8,g,1.0,61,37,0,3.0,5.0,1,0,3,3,0,1,3,612,6,606.8333333333334,603,612,4.0702170294306015,4,9,1,1,1,1,1,1,1,0,0,0,0,0,0,0,11
10006553,1,OH,10081,1,1,1,e,,21,21,0,2.0,5.0,1,0,3,3,0,1,3,658,6,658.5,637,669,11.708970919769156,4,21,2,1,1,1,1,2,1,1,0,0,0,0,1,0,11
10006554,2,CT,13465,1,1,14,e,,44,44,0,1.0,1.0,0,0,1,3,0,0,1,602,6,619.5,602,682,31.23939820162995,4,-80,2,1,2,1,1,1,1,1,0,1,0,0,0,0,9
10006555,2,NM,13466,1,1,7,h,,39,39,0,3.0,5.0,1,0,1,1,0,2,1,685,10,678.8,673,685,5.329165037789692,4,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,17
10006556,2,NY,13467,1,0,4,g,2.0,24,24,0,3.0,8.0,1,0,1,3,1,0,2,684,5,690.4,684,692,3.577708763999657,2,-8,1,1,2,1,1,1,2,0,0,1,0,0,0,1,12
10006557,2,WA,10933,1,0,6,f,,42,42,0,1.0,1.0,1,1,1,1,0,2,1,654,7,664.1428571428571,654,683,9.511897312113428,6,-29,1,1,2,2,2,2,2,0,0,1,1,2,1,2,11
10006558,4,IN,10780,1,0,11,e,4.0,28,28,0,3.0,14.0,1,1,3,3,1,1,1,655,6,641.8333333333334,618,655,14.41411345406529,6,37,1,2,2,1,2,2,1,0,1,1,0,1,1,0,12
10006559,2,MO,13468,2,0,9,f,,21,21,1,3.0,6.0,1,0,3,3,0,2,1,623,7,603.2857142857143,556,623,30.52165507588716,4,67,1,1,1,1,1,1,1,0,0,0,0,0,0,0,15
10006560,2,NV,10720,2,0,4,f,,36,36,1,4.0,3.0,2,0,4,3,0,2,2,694,7,677.4285714285714,672,694,8.223080178318064,3,22,1,1,2,1,1,1,2,0,0,2,0,0,0,1,17
10006561,1,ME,11021,1,0,5,e,,19,19,0,2.0,4.0,1,1,2,2,0,1,1,698,6,705.5,698,713,8.215838362577491,2,-15,1,1,1,1,1,1,1,0,0,0,0,0,0,0,12
10006562,4,FL,11735,1,0,16,e,1.0,36,36,0,1.0,11.0,1,1,1,2,0,1,3,617,4,608.5,596,617,9.32737905308883,4,21,1,1,1,2,1,1,2,0,0,0,1,0,0,1,10
10006565,3,PA,12978,1,1,4,e,,49,38,1,1.0,5.0,2,1,1,1,1,2,2,722,8,713.25,708,722,4.3996753126955195,4,10,2,1,1,1,1,2,2,1,0,0,0,0,1,1,16
10006567,0,CT,13471,1,1,5,e,4.0,44,44,0,1.0,1.0,1,1,3,3,1,0,1,625,6,627.8333333333334,614,637,8.681397736923863,4,11,1,1,2,2,1,1,1,0,0,1,1,0,0,0,13
10006569,3,FL,12545,2,1,1,g,2.0,75,74,1,2.0,3.0,1,1,3,3,0,2,3,667,3,675.3333333333334,667,683,8.020806277010658,3,-16,1,1,1,2,1,1,2,0,0,0,1,0,0,1,10
10006574,0,MT,13273,1,1,11,e,2.0,60,60,0,3.0,15.0,2,0,3,2,0,3,2,585,4,587.5,585,595,5.00000000000001,2,-10,1,1,1,1,1,1,2,0,0,0,0,0,0,1,17
10006576,3,AL,10941,1,0,14,g,,23,23,1,2.0,4.0,0,1,2,3,0,0,2,618,6,608.3333333333334,591,657,25.94352841590108,5,-39,2,2,2,2,1,2,2,1,1,2,2,0,1,1,13
10006579,0,TN,10059,1,1,3,e,3.0,59,59,0,0.0,0.0,1,1,3,3,1,1,2,695,9,689.4444444444445,670,695,9.084480049941119,4,25,1,1,2,2,1,2,1,0,0,3,3,0,3,0,12
10006580,3,CT,13336,2,0,8,f,,48,44,1,1.0,3.0,0,0,2,2,0,0,2,632,6,659.0,623,695,33.28663395418647,5,-58,2,1,2,2,2,1,2,1,0,1,1,1,0,1,11
10006582,1,FL,10502,1,0,14,e,3.0,67,67,0,2.0,0.0,0,0,2,2,0,0,4,622,6,613.1666666666666,569,622,21.63715939458474,2,53,1,1,1,1,1,1,1,0,0,0,0,0,0,0,13
10006584,1,PA,13475,1,0,9,e,,51,51,0,1.0,1.0,1,0,1,1,1,2,3,685,7,673.0,655,707,17.97220075561143,6,24,2,1,1,1,2,2,3,1,0,0,0,1,1,2,13
10006585,4,MS,13272,1,1,16,g,3.0,46,46,0,4.0,15.0,0,1,1,2,0,0,2,541,6,596.0,541,644,49.002040773829,4,-87,2,1,1,1,2,2,2,1,0,0,0,1,1,1,12
10006588,4,MO,12584,1,0,6,d,,52,52,0,3.0,1.0,1,0,2,2,0,2,2,601,4,599.75,598,601,1.4999999999999842,3,2,1,1,2,2,1,1,2,0,0,1,1,0,0,1,12
10006589,4,AL,10486,1,1,1,f,,39,39,0,2.0,2.0,1,1,2,2,0,2,1,632,8,623.5,620,632,3.817254061682116,4,6,1,2,2,2,1,1,2,0,1,2,1,0,0,1,12
10006590,4,PA,12630,1,0,6,f,2.0,69,69,0,3.0,4.0,1,0,3,3,0,1,2,582,9,589.5555555555555,582,599,6.710274046399134,4,-17,1,1,1,1,1,1,2,0,0,0,0,0,0,3,12
10006591,2,NY,12748,1,0,14,f,4.0,24,24,0,3.0,3.0,0,0,3,3,0,0,2,631,8,625.5,620,631,5.209880722517239,5,11,1,2,1,1,1,1,1,0,2,0,0,0,0,0,13
10006592,2,RI,12602,1,1,7,d,1.0,73,73,0,3.0,10.0,1,1,3,3,1,2,2,621,4,617.5,610,621,5.19615242270662,3,11,1,1,1,1,1,1,2,0,0,0,0,0,0,1,10
10006593,4,NE,10937,1,1,10,e,4.0,36,36,0,3.0,4.0,1,1,3,3,1,2,1,618,4,616.75,615,618,1.4999999999999842,3,2,1,1,1,1,2,1,2,0,0,0,0,1,0,1,14
10006594,1,MD,11576,1,0,5,d,2.0,38,38,0,1.0,8.0,1,0,2,3,0,2,2,663,10,665.3,659,675,4.571651780264986,5,-12,1,1,2,1,2,3,1,0,0,3,0,1,2,0,10
10006597,1,FL,12944,1,1,5,d,1.0,56,56,0,2.0,1.0,1,0,2,2,1,2,3,634,5,614.4,585,634,23.83904360497711,5,42,3,1,2,2,2,3,1,3,0,1,1,1,3,0,13
10006599,0,FL,10024,2,1,2,i,1.0,62,55,1,4.0,11.0,2,0,4,3,1,3,3,643,8,649.875,643,663,7.900045207827228,5,-18,2,2,2,1,1,3,1,1,1,1,0,0,2,0,13
10006600,4,FL,13477,1,0,10,f,2.0,62,62,0,3.0,5.0,1,1,3,3,1,2,4,640,6,627.1666666666666,612,640,9.867454923467664,6,28,1,2,1,1,1,2,2,0,1,0,0,0,1,2,10
10006601,0,WA,11179,1,0,16,f,1.0,45,45,0,3.0,10.0,1,1,3,3,1,1,2,591,5,577.2,538,594,23.080294625502503,5,53,2,2,2,2,2,3,2,1,1,1,1,1,2,2,19
10006603,0,IN,11707,1,0,11,e,3.0,24,24,0,3.0,4.0,1,1,3,3,1,2,2,654,8,653.5,647,657,2.828427124746187,3,7,1,1,1,1,1,1,1,0,0,0,0,0,0,0,10
10006604,1,NY,10708,1,0,3,h,2.0,31,31,0,4.0,2.0,1,1,4,3,1,0,2,745,3,741.0,732,746,7.810249675906654,3,13,1,1,2,1,1,1,1,0,0,1,0,0,0,0,14
10006605,1,UT,10122,1,0,1,f,3.0,19,19,0,3.0,4.0,2,1,3,3,1,2,3,704,9,696.5555555555555,687,704,6.424778422465447,5,10,2,1,2,1,1,2,2,1,0,1,0,0,2,1,17
10006606,2,NY,11464,1,1,1,h,3.0,26,26,0,3.0,2.0,2,0,3,3,0,0,2,712,10,692.4,672,712,17.43687025943713,7,40,1,1,1,2,1,1,1,0,0,0,1,0,0,0,10
10006607,2,MD,10544,1,0,17,d,4.0,41,41,0,1.0,2.0,0,1,1,3,0,0,2,680,5,686.6,680,713,14.758048651498614,2,-33,2,1,2,1,2,2,1,1,0,1,0,1,1,0,16
10006609,4,FL,10306,1,1,6,f,1.0,63,63,0,4.0,15.0,1,0,4,3,1,2,3,638,9,616.5555555555555,590,638,22.42828075840367,6,48,1,2,2,1,1,1,1,0,1,1,0,0,0,0,10
10006610,4,OH,13478,1,0,4,g,4.0,28,28,0,3.0,2.0,1,0,3,3,1,1,3,674,2,682.5,674,691,12.020815280171307,2,-17,1,1,2,1,1,1,1,0,0,1,0,0,0,0,14
10006611,2,PA,10359,1,0,22,d,,62,62,0,3.0,2.0,0,0,1,2,0,0,2,621,5,626.8,613,665,21.614809737770074,5,-44,2,1,2,2,1,2,1,1,0,1,1,0,1,0,13
10006613,0,AL,11614,1,1,7,e,2.0,75,75,0,4.0,15.0,1,0,4,3,1,1,2,653,3,655.6666666666666,651,663,6.429100507328631,3,-10,1,1,1,1,1,1,2,0,0,0,0,0,0,1,18
10006614,4,ME,10083,1,0,6,f,,21,21,0,2.0,1.0,2,0,2,3,1,3,2,639,9,656.4444444444445,634,685,18.399124375300506,5,-46,2,1,2,1,1,2,2,1,0,1,0,0,1,1,11
10006618,1,NH,10764,1,0,3,d,,37,37,0,1.0,4.0,1,1,1,1,1,2,1,682,3,690.6666666666666,673,717,23.245071162148182,3,-35,1,1,1,1,1,1,2,0,0,0,0,0,0,1,14
10006619,1,NY,10468,1,0,1,e,3.0,24,24,0,3.0,0.0,1,0,3,3,1,0,3,690,7,686.7142857142857,670,691,7.543524501502073,4,20,1,1,1,1,1,2,2,0,0,0,0,0,1,3,10
10006620,3,OH,12516,1,1,6,e,4.0,42,42,0,2.0,2.0,1,1,2,3,1,1,2,587,7,595.7142857142857,587,604,6.3433504741655025,3,-17,1,1,2,1,1,1,1,0,0,1,0,0,0,0,9
10006621,0,OH,13127,1,1,0,f,,22,22,0,2.0,7.0,1,0,2,3,0,1,3,638,5,646.2,638,658,7.7910204723129795,5,-11,1,1,2,1,1,1,2,0,0,1,0,0,0,1,8
10006622,3,NY,10739,1,0,5,f,1.0,75,75,1,4.0,5.0,1,0,3,3,1,0,2,667,5,657.0,651,667,6.745368781616028,4,16,1,1,2,3,2,1,1,0,0,1,2,1,0,0,14
10006624,4,MD,12571,1,0,15,c,3.0,22,22,0,2.0,7.0,1,0,2,1,0,2,3,661,6,658.8333333333334,651,666,4.91596040125089,5,4,1,2,2,2,2,1,1,0,1,1,1,1,0,0,14
10006625,2,WI,10913,1,1,16,g,,34,34,0,3.0,15.0,1,0,3,3,0,2,2,571,6,575.6666666666666,570,601,12.420413304985747,3,-30,1,1,1,1,1,1,2,0,0,0,0,0,0,1,11
10006626,3,OK,12030,2,1,7,g,,38,18,0,3.0,6.0,1,0,2,2,0,2,2,686,7,694.2857142857143,686,704,9.196272536817787,3,-18,1,1,1,1,1,1,1,0,0,0,0,0,0,0,15
10006627,4,CT,13471,1,0,13,e,,23,23,0,1.0,4.0,0,0,2,3,0,0,1,593,2,617.0,593,641,33.94112549695428,2,-48,2,2,2,2,2,1,1,1,1,1,1,1,0,0,11
10006631,2,AL,10520,2,1,43,a,,67,65,1,2.0,13.0,0,0,2,2,0,0,2,569,2,600.5,569,632,44.54772721475249,2,-63,2,2,1,1,2,2,2,1,1,0,0,1,1,1,12
10006632,1,NY,12532,1,0,1,e,2.0,24,24,0,3.0,6.0,2,1,3,3,1,0,2,694,8,700.5,694,706,5.318431562567535,6,-7,2,1,1,1,1,1,1,1,0,0,0,0,0,0,11
10006633,1,NV,13483,1,0,2,g,,30,30,0,1.0,3.0,2,0,1,2,0,2,3,639,6,646.5,639,660,8.360621986431399,4,-21,1,2,2,2,2,1,1,0,1,1,1,1,0,0,14
10006634,1,OH,13484,1,1,7,f,,25,25,0,3.0,10.0,1,1,3,3,1,1,3,589,2,596.0,589,603,9.899494936611665,2,-14,1,1,1,1,1,1,2,0,0,0,0,0,0,1,11
10006637,3,WA,12745,1,0,14,d,,60,34,0,3.0,6.0,1,0,3,3,1,1,2,637,6,639.1666666666666,637,650,5.307227776030232,2,-13,1,1,1,1,1,1,2,0,0,0,0,0,0,1,10
10006639,3,NV,11049,1,1,1,e,4.0,22,22,0,1.0,3.0,1,1,1,2,1,2,1,681,6,675.0,659,681,8.555699854482983,3,22,1,1,1,1,1,1,1,0,0,0,0,0,0,0,15
10006642,4,OK,11413,1,1,2,f,4.0,55,55,0,3.0,1.0,1,1,3,1,1,2,2,598,2,597.5,597,598,0.7071067811865476,2,1,1,2,2,1,2,1,1,0,1,1,0,1,0,0,15
10006643,2,OH,10972,1,0,9,h,,26,26,0,3.0,11.0,1,0,3,3,1,2,2,677,5,672.6,666,677,6.024948132556838,2,11,1,1,1,1,2,1,1,0,0,0,0,1,0,0,10
10006644,1,NY,11120,2,0,1,g,2.0,51,45,1,4.0,7.0,2,1,4,3,1,0,2,710,3,683.0,629,710,46.76537180435969,2,81,2,2,2,2,2,1,1,1,1,1,1,1,0,0,12
10006645,0,GA,13485,1,0,7,e,,50,50,0,3.0,5.0,1,1,3,2,1,2,2,669,6,663.8333333333334,641,673,11.737404596701392,4,28,2,2,1,1,2,2,2,1,1,0,0,1,1,1,10
10006647,0,CT,12794,1,1,12,g,,41,41,1,1.0,2.0,0,0,1,3,0,0,2,557,3,579.3333333333334,548,633,46.694039591079864,3,-76,2,1,2,1,2,1,2,1,0,1,0,1,0,1,15
10006648,0,OH,11689,1,0,11,f,,53,53,0,2.0,1.0,1,0,2,3,1,1,2,684,4,666.25,609,688,38.21321760857098,3,75,1,1,1,1,1,1,2,0,0,0,0,0,0,2,10
10006649,3,UT,10504,1,0,12,e,,24,24,0,3.0,3.0,2,1,3,3,1,1,3,625,7,623.8571428571429,622,625,0.8997354108424155,3,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,11
10006652,4,MO,13487,2,0,9,e,3.0,50,19,0,1.0,15.0,2,0,2,3,0,3,1,642,5,652.8,642,664,7.791020472312967,4,-11,2,1,1,1,1,2,2,1,0,0,0,0,1,3,15
10006653,2,PA,13488,1,1,14,h,,64,64,0,3.0,2.0,1,1,3,3,1,2,2,614,8,615.0,609,630,6.347102826149444,4,5,1,1,2,2,1,1,1,0,0,1,1,0,0,0,8
10006655,1,MS,13490,1,0,10,g,,36,36,0,3.0,14.0,1,1,3,2,1,1,2,674,4,673.25,663,682,7.804912982645397,3,11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,20
10006657,2,RI,10326,1,1,1,d,,61,61,0,3.0,15.0,1,0,3,3,1,1,2,684,5,683.0,671,688,7.0,3,13,1,1,1,1,1,1,3,0,0,0,0,0,0,2,7
10006658,1,OK,10870,1,0,10,h,,29,27,1,1.0,2.0,1,1,1,3,0,2,2,729,9,710.2222222222222,618,733,35.97143928791902,7,6,3,2,2,1,1,2,1,3,1,1,0,0,2,0,17
10006660,1,KY,11487,2,0,10,d,,41,34,1,1.0,1.0,0,1,1,3,0,0,1,677,7,680.4285714285714,676,706,11.282097069504157,3,-29,2,1,1,1,2,2,1,1,0,0,0,1,1,0,12
10006661,1,MD,12149,1,1,12,d,2.0,24,24,0,3.0,8.0,1,1,3,2,1,2,3,653,7,653.4285714285714,652,660,2.935821455580634,3,-7,1,1,1,1,1,1,3,0,0,0,0,0,0,2,14
10006663,4,AL,10499,2,1,23,d,2.0,54,50,1,3.0,15.0,1,1,2,2,0,1,3,560,9,538.3333333333334,498,560,22.388613177238124,7,38,2,2,2,1,1,2,3,1,1,1,0,0,1,2,14
10006664,2,PA,12675,1,1,9,f,,63,58,1,1.0,2.0,2,1,1,2,0,2,1,682,2,683.0,682,684,1.4142135623730951,2,-2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,13
10006665,0,NE,10197,1,0,8,e,3.0,28,28,0,3.0,2.0,1,0,3,3,0,2,4,598,8,595.75,587,598,4.301162633521314,3,11,1,1,1,1,1,1,2,0,0,0,0,0,0,1,16
10006666,2,OH,13492,1,1,9,e,4.0,68,68,0,3.0,2.0,1,0,3,3,0,2,3,620,6,615.1666666666666,594,623,11.267948645013707,4,26,2,1,1,1,1,2,2,1,0,0,0,0,1,2,13
10006667,0,PA,12359,3,1,7,g,4.0,48,16,1,3.0,8.0,1,1,3,3,1,1,1,670,4,670.0,670,670,0.0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,15
10006669,5,NY,10558,1,1,3,g,1.0,38,38,0,1.0,5.0,1,1,2,3,1,0,2,724,8,725.25,720,738,5.338539126015658,3,-14,2,1,2,1,1,1,2,1,0,1,0,0,0,1,12
10006671,3,NY,10700,1,1,2,e,4.0,39,39,0,4.0,10.0,2,1,3,3,1,0,1,647,7,649.7142857142857,639,656,6.524678426668119,3,8,1,2,2,1,2,1,2,0,1,1,0,1,0,1,13
10006674,1,TN,10304,1,0,9,e,3.0,36,36,0,4.0,5.0,1,1,1,1,0,2,2,586,5,586.0,586,586,0.0,1,0,1,1,1,1,1,2,1,0,0,0,0,0,1,0,13
10006675,1,NM,12950,1,1,1,f,1.0,66,66,0,3.0,4.0,1,0,3,2,1,2,2,635,7,628.0,539,647,39.5347948015416,5,96,2,1,2,2,2,2,3,1,0,1,1,1,1,3,14
10006676,2,DC,13063,1,1,6,g,,29,29,0,1.0,1.0,1,1,2,1,1,1,1,706,5,687.2,654,706,25.587106127891843,4,52,2,2,2,1,2,2,3,1,1,1,0,1,1,2,19
10006677,3,MD,12192,2,0,1,d,2.0,25,24,1,2.0,1.0,1,1,2,3,1,2,2,715,6,714.5,699,733,11.414902540100801,5,-3,1,1,2,1,1,1,2,0,0,1,0,0,0,1,13
10006678,2,CT,11475,1,1,5,g,3.0,56,56,0,2.0,15.0,1,0,2,3,1,0,1,669,5,661.2,639,679,16.254230218623086,4,30,1,1,2,1,1,1,1,0,0,1,0,0,0,0,14
10006680,2,CT,12700,1,1,9,f,4.0,62,62,0,3.0,13.0,1,0,3,3,1,0,1,618,8,617.25,614,625,3.654742515847434,4,-7,1,2,1,1,2,1,2,0,2,0,0,1,0,1,14
10006682,4,OK,10196,1,1,7,d,,23,23,0,1.0,1.0,2,0,1,2,0,3,1,640,6,644.5,619,664,15.43696861433616,5,21,2,1,1,2,1,2,2,1,0,0,1,0,1,1,15
10006683,1,NY,12132,1,1,6,f,1.0,44,44,0,2.0,2.0,1,0,3,3,0,0,2,597,5,609.8,597,633,14.889593681494471,4,-36,1,2,1,1,2,1,2,0,1,0,0,1,0,1,16
10006685,1,ME,10083,1,0,11,d,,25,25,0,2.0,2.0,0,0,2,2,0,0,1,591,4,589.0,583,591,3.9999999999999902,2,8,1,1,1,2,1,1,1,0,0,0,1,0,0,0,9
10006686,3,OH,11339,2,1,14,d,1.0,63,60,1,2.0,15.0,1,0,2,2,0,2,3,544,6,548.6666666666666,526,559,12.242004193213896,5,18,2,1,2,2,2,2,2,1,0,1,1,2,1,1,16
10006687,2,NH,11453,1,0,8,e,,24,24,0,4.0,8.0,1,1,3,3,1,1,1,695,7,696.4285714285714,695,700,2.4397501823713292,2,0,1,1,1,1,1,1,2,0,0,0,0,0,0,2,12
10006688,4,IN,11374,1,0,13,d,2.0,23,23,0,2.0,4.0,0,0,2,3,0,0,1,587,7,586.4285714285714,576,594,6.654751256486944,4,11,1,1,1,2,1,1,1,0,0,0,1,0,0,0,12
10006689,3,MD,13494,1,0,8,d,4.0,44,44,0,1.0,1.0,1,0,1,1,1,2,4,695,4,678.0,644,700,25.521232990067947,4,51,2,1,1,1,2,2,2,1,0,0,0,1,1,2,15
10006690,1,NY,11806,1,0,19,e,2.0,21,21,0,1.0,1.0,0,0,1,3,0,0,2,589,8,598.0,589,658,24.266378857529258,3,-69,2,2,2,1,2,1,1,1,1,1,0,1,0,0,16
10006693,4,IN,13495,1,0,20,d,3.0,68,68,0,3.0,4.0,0,1,3,3,0,0,1,556,7,559.0,551,587,12.569805089976546,3,-31,2,1,1,1,2,2,1,1,0,0,0,1,1,0,9
10006694,1,GA,13496,2,1,16,e,2.0,66,59,1,4.0,7.0,1,1,4,3,0,2,2,588,5,577.6,568,588,9.63327566303384,3,20,2,2,1,1,1,2,2,1,1,0,0,0,1,1,12
10006696,1,FL,11579,1,1,4,e,1.0,66,41,0,4.0,12.0,1,0,3,3,1,1,4,612,7,613.2857142857143,611,623,4.309458036856672,3,-11,1,1,1,2,1,2,1,0,0,0,1,0,1,0,9
10006697,1,AL,12740,1,1,3,f,,35,35,0,3.0,15.0,1,1,3,3,0,1,2,643,4,636.5,629,643,5.744562646538017,3,14,1,2,1,1,1,1,1,0,1,0,0,0,0,0,14
10006698,2,WA,12417,1,1,22,d,2.0,66,66,0,3.0,15.0,0,0,3,2,0,0,2,557,8,553.875,524,564,12.310709623274018,4,33,1,1,2,2,1,1,2,0,0,1,1,0,0,1,14
10006699,3,WV,11175,1,0,6,d,,24,24,0,3.0,7.0,1,1,2,3,1,2,2,661,10,655.3,584,665,25.130990164867494,3,77,2,1,2,2,2,2,1,1,0,1,1,1,1,0,10
10006701,0,MO,13499,1,0,13,c,,21,21,0,1.0,2.0,0,0,1,2,0,0,2,591,5,605.4,591,650,25.55973395792687,3,-59,2,1,2,2,1,2,2,1,0,1,1,0,1,1,13
10006703,0,OR,13501,1,0,9,d,4.0,26,26,0,1.0,11.0,0,1,1,1,0,0,2,559,3,549.0,544,559,8.660254037844387,2,15,1,1,1,1,1,1,1,0,0,0,0,0,0,0,18
10006704,4,CT,13502,1,1,15,g,4.0,46,46,0,3.0,7.0,2,0,3,3,0,0,1,625,6,626.3333333333334,617,643,9.584710046040346,4,-18,2,1,1,1,2,1,1,1,0,0,0,1,0,0,8
10006705,0,PA,12979,1,0,3,e,,59,53,1,0.0,0.0,1,0,2,3,1,1,2,631,4,630.25,628,631,1.5,2,3,1,1,2,2,2,2,1,0,0,1,1,1,1,0,17
10006706,0,NY,11126,2,1,0,g,1.0,55,52,1,4.0,15.0,1,1,4,3,1,0,3,631,7,632.1428571428571,627,637,3.6253078686998723,3,4,1,1,2,1,1,1,1,0,0,1,0,0,0,0,9
10006707,0,NY,11283,1,0,3,e,2.0,34,34,0,3.0,8.0,1,1,3,3,1,0,2,686,6,684.8333333333334,680,686,2.4013884872437203,3,6,1,1,1,1,1,1,1,0,0,0,0,0,0,0,12
10006708,1,CO,13503,1,1,12,f,4.0,33,33,0,2.0,7.0,1,1,3,3,0,2,1,603,7,605.2857142857143,601,611,4.785891965429435,4,-8,1,1,1,1,1,1,1,0,0,0,0,0,0,0,14
10006709,0,AL,13214,2,1,15,f,,35,31,1,2.0,14.0,0,0,1,1,0,0,1,525,9,554.1111111111111,525,655,41.30509788284143,5,-130,2,1,2,2,1,2,2,1,0,1,1,0,1,1,14
10006711,1,CT,10992,1,1,17,c,1.0,70,70,0,4.0,15.0,0,0,4,3,0,0,2,553,7,551.7142857142857,542,572,13.474844287465015,4,-16,2,1,2,1,2,1,2,1,0,1,0,1,0,1,9
10006712,0,MD,13504,1,1,10,e,3.0,50,50,0,2.0,15.0,1,0,2,3,0,2,3,656,7,648.5714285714286,630,656,10.228345302102758,3,26,1,1,1,2,1,1,2,0,0,0,1,0,0,1,12
10006713,1,ME,11410,1,1,14,e,3.0,75,75,0,3.0,15.0,1,0,3,3,0,2,2,609,6,616.8333333333334,609,632,9.55859124906314,4,-10,1,1,1,2,1,2,2,0,0,0,1,0,1,1,8
10006715,3,FL,10671,3,1,10,g,1.0,48,16,1,3.0,15.0,1,1,3,3,1,1,3,635,11,640.1818181818181,610,653,12.254127319545713,5,25,1,2,2,2,2,2,1,0,1,1,1,1,1,0,16
10006716,0,GA,13505,1,0,1,f,,38,38,0,3.0,3.0,2,1,2,2,1,2,2,742,6,759.3333333333334,741,772,14.222048610051445,5,1,2,1,1,1,1,1,3,1,0,0,0,0,0,2,14
10006718,4,OH,11914,1,1,19,c,,46,46,0,3.0,2.0,0,1,3,3,0,2,3,584,6,604.6666666666666,584,623,13.094528119281971,6,-39,2,1,1,1,2,2,2,1,0,0,0,1,1,1,9
10006720,3,OH,10253,1,1,7,d,,64,64,0,2.0,11.0,2,1,2,2,0,3,2,575,9,584.3333333333334,575,596,7.794228634059959,6,-9,2,2,2,2,1,2,1,1,1,1,1,0,1,0,14
10006721,2,IN,13508,1,1,5,e,4.0,59,59,0,2.0,7.0,1,1,2,2,1,2,4,649,4,642.25,637,649,4.9916597106239795,4,7,1,2,1,1,2,1,1,0,1,0,0,1,0,0,17
10006722,0,FL,13509,1,1,8,d,1.0,73,73,0,1.0,15.0,1,0,1,2,0,1,3,603,5,606.2,601,609,3.898717737923584,3,2,2,1,1,2,1,2,1,1,0,0,1,0,1,0,10
10006723,2,PA,10093,1,0,8,d,3.0,24,24,0,1.0,2.0,1,1,2,3,1,1,1,729,6,711.0,701,729,9.612491872558335,5,21,1,2,2,2,2,2,1,0,1,1,1,1,1,0,14
10006727,1,NY,13413,2,1,3,h,3.0,37,34,1,3.0,9.0,2,0,4,3,1,3,4,657,4,655.5,651,657,3.0,2,6,1,1,2,2,1,1,1,0,0,1,1,0,0,0,12
10006729,0,PA,11346,1,0,1,f,3.0,53,53,0,3.0,12.0,1,0,3,3,1,1,2,597,5,601.6,592,608,6.8044103344816085,5,-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,8
10006731,4,AL,12711,3,1,11,g,,43,16,1,1.0,5.0,2,0,1,2,0,3,3,669,5,662.8,652,669,7.1554175279993215,4,17,1,1,1,1,1,1,2,0,0,0,0,0,0,1,12
10006732,1,MD,10412,1,0,26,d,4.0,54,54,0,1.0,3.0,0,0,2,2,0,0,3,641,7,663.7142857142857,641,719,28.028047177272764,4,-78,2,1,2,2,2,2,1,1,0,1,1,1,1,0,8
10006733,4,IN,13512,1,1,10,f,2.0,34,34,0,2.0,2.0,2,1,4,3,1,2,4,634,2,631.5,629,634,3.5355339059327378,2,5,2,1,1,1,1,1,2,1,0,0,0,0,0,1,15
10006736,3,MS,13490,2,1,12,f,,49,46,1,1.0,1.0,0,0,1,1,0,0,2,624,5,620.2,612,624,5.495452665613642,3,12,1,1,1,1,1,1,2,0,0,0,0,0,0,1,23
10006738,1,GA,13514,2,1,14,c,,38,16,1,2.0,9.0,0,1,2,2,0,0,3,640,6,643.8333333333334,640,652,5.946988033169952,3,-12,1,2,1,1,1,1,2,0,1,0,0,0,0,1,13
10006739,4,NM,11267,1,0,1,f,,28,28,0,3.0,14.0,2,0,2,2,0,2,1,665,6,654.1666666666666,586,670,33.504726034794956,4,79,2,1,2,2,1,2,2,1,0,1,1,0,1,1,13
10006740,4,PA,11717,2,1,16,d,2.0,75,23,0,2.0,12.0,1,1,2,2,1,1,1,668,9,662.0,649,668,7.549834435270737,4,9,1,2,2,2,2,2,1,0,1,1,1,1,1,0,15
10006741,4,WI,12822,1,1,2,e,4.0,27,27,0,3.0,3.0,1,1,4,3,1,2,1,615,6,607.5,599,615,6.804410334481605,4,16,2,1,2,1,2,1,1,1,0,1,0,1,0,0,16
10006742,1,OH,13078,1,1,11,f,,25,25,0,3.0,5.0,0,0,3,3,0,0,3,570,4,594.5,564,622,31.84860017855309,3,-52,2,1,1,1,1,2,1,1,0,0,0,0,1,0,14
10006744,2,IN,10195,1,1,9,f,2.0,29,29,0,4.0,1.0,1,1,2,3,1,1,2,638,6,626.1666666666666,568,645,28.777885027685183,4,70,2,2,1,1,2,2,2,1,1,0,0,1,1,1,11
